Key	Press_Time	Relase_Time	Daylight	
$	2021-09-10 18:03:40.081474	2021-09-10 18:03:40.216115	Evening
$	2021-09-10 18:03:40.299890	2021-09-10 18:03:40.406604	Evening
$	2021-09-10 18:03:40.471431	2021-09-10 18:03:40.614050	Evening
$	2021-09-10 18:03:40.692838	2021-09-10 18:03:40.887318	Evening
space	2021-09-10 18:03:40.833463	2021-09-10 18:03:40.978076	Evening
$	2021-09-10 18:03:41.181533	2021-09-10 18:03:41.298223	Evening
$	2021-09-10 18:03:41.297222	2021-09-10 18:03:41.426876	Evening
$	2021-09-10 18:03:41.563512	2021-09-10 18:03:41.680199	Evening
$	2021-09-10 18:03:41.772952	2021-09-10 18:03:41.875675	Evening
$	2021-09-10 18:03:41.956461	2021-09-10 18:03:42.097100	Evening
space	2021-09-10 18:03:42.096088	2021-09-10 18:03:42.222749	Evening
$	2021-09-10 18:03:42.300542	2021-09-10 18:03:42.405260	Evening
$	2021-09-10 18:03:42.528932	2021-09-10 18:03:42.636642	Evening
$	2021-09-10 18:03:42.664568	2021-09-10 18:03:42.783251	Evening
$	2021-09-10 18:03:42.786242	2021-09-10 18:03:42.957784	Evening
$	2021-09-10 18:03:42.958781	2021-09-10 18:03:43.089433	Evening
$	2021-09-10 18:03:43.090429	2021-09-10 18:03:43.216093	Evening
$	2021-09-10 18:03:43.225070	2021-09-10 18:03:43.350734	Evening
enter	2021-09-10 18:03:43.533246	2021-09-10 18:03:43.668882	Evening
$	2021-09-10 18:03:45.142943	2021-09-10 18:03:45.306504	Evening
$	2021-09-10 18:03:45.307502	2021-09-10 18:03:45.412223	Evening
$	2021-09-10 18:03:45.470068	2021-09-10 18:03:45.584761	Evening
$	2021-09-10 18:03:45.807168	2021-09-10 18:03:45.937817	Evening
space	2021-09-10 18:03:45.929842	2021-09-10 18:03:46.065476	Evening
$	2021-09-10 18:03:46.119333	2021-09-10 18:03:46.119333	Evening
$	2021-09-10 18:03:46.232032	2021-09-10 18:03:46.344729	Evening
$	2021-09-10 18:03:46.418534	2021-09-10 18:03:46.515274	Evening
$	2021-09-10 18:03:46.526244	2021-09-10 18:03:46.680831	Evening
space	2021-09-10 18:03:46.713742	2021-09-10 18:03:46.844400	Evening
$	2021-09-10 18:03:47.521585	2021-09-10 18:03:47.677167	Evening
$	2021-09-10 18:03:47.837744	2021-09-10 18:03:47.931488	Evening
$	2021-09-10 18:03:47.929493	2021-09-10 18:03:48.069121	Evening
$	2021-09-10 18:03:48.070117	2021-09-10 18:03:48.204757	Evening
$	2021-09-10 18:03:48.256619	2021-09-10 18:03:48.364330	Evening
$	2021-09-10 18:03:48.420194	2021-09-10 18:03:48.522907	Evening
$	2021-09-10 18:03:48.486005	2021-09-10 18:03:48.658544	Evening
space	2021-09-10 18:03:48.660539	2021-09-10 18:03:48.746314	Evening
$	2021-09-10 18:03:48.970709	2021-09-10 18:03:49.169180	Evening
$	2021-09-10 18:03:49.137264	2021-09-10 18:03:49.260933	Evening
$	2021-09-10 18:03:49.368646	2021-09-10 18:03:49.568113	Evening
$	2021-09-10 18:03:49.763591	2021-09-10 18:03:49.912192	Evening
$	2021-09-10 18:03:50.104679	2021-09-10 18:03:50.269237	Evening
$	2021-09-10 18:03:50.496631	2021-09-10 18:03:50.576418	Evening
backspace	2021-09-10 18:03:50.907534	2021-09-10 18:03:50.950417	Evening
$	2021-09-10 18:03:51.239643	2021-09-10 18:03:51.333393	Evening
$	2021-09-10 18:03:51.334392	2021-09-10 18:03:51.450081	Evening
$	2021-09-10 18:03:51.503938	2021-09-10 18:03:51.633591	Evening
space	2021-09-10 18:03:51.637581	2021-09-10 18:03:51.765239	Evening
$	2021-09-10 18:03:51.767232	2021-09-10 18:03:51.917834	Evening
$	2021-09-10 18:03:51.952739	2021-09-10 18:03:52.071420	Evening
$	2021-09-10 18:03:52.236980	2021-09-10 18:03:52.364637	Evening
$	2021-09-10 18:03:52.470354	2021-09-10 18:03:52.637908	Evening
$	2021-09-10 18:03:52.698744	2021-09-10 18:03:52.894220	Evening
space	2021-09-10 18:03:52.892227	2021-09-10 18:03:53.035842	Evening
$	2021-09-10 18:03:53.072744	2021-09-10 18:03:53.221345	Evening
$	2021-09-10 18:03:53.223342	2021-09-10 18:03:53.324071	Evening
$	2021-09-10 18:03:53.327064	2021-09-10 18:03:53.523539	Evening
$	2021-09-10 18:03:53.436771	2021-09-10 18:03:53.620280	Evening
space	2021-09-10 18:03:53.621277	2021-09-10 18:03:53.764894	Evening
$	2021-09-10 18:03:53.873603	2021-09-10 18:03:53.952394	Evening
$	2021-09-10 18:03:53.954386	2021-09-10 18:03:54.080050	Evening
enter	2021-09-10 18:03:54.193747	2021-09-10 18:03:54.312429	Evening
$	2021-09-10 18:03:56.088683	2021-09-10 18:03:56.250249	Evening
$	2021-09-10 18:03:56.328044	2021-09-10 18:03:56.416804	Evening
$	2021-09-10 18:03:56.421789	2021-09-10 18:03:56.576377	Evening
$	2021-09-10 18:03:56.644196	2021-09-10 18:03:56.823716	Evening
$	2021-09-10 18:03:56.908490	2021-09-10 18:03:57.099978	Evening
$	2021-09-10 18:03:57.162810	2021-09-10 18:03:57.254565	Evening
$	2021-09-10 18:03:57.317396	2021-09-10 18:03:57.432089	Evening
$	2021-09-10 18:03:57.469990	2021-09-10 18:03:57.607621	Evening
$	2021-09-10 18:03:57.610612	2021-09-10 18:03:57.738271	Evening
space	2021-09-10 18:03:57.794122	2021-09-10 18:03:57.912805	Evening
$	2021-09-10 18:03:57.883886	2021-09-10 18:03:57.990598	Evening
$	2021-09-10 18:03:57.988602	2021-09-10 18:03:58.132218	Evening
$	2021-09-10 18:03:58.209013	2021-09-10 18:03:58.284810	Evening
$	2021-09-10 18:03:58.350635	2021-09-10 18:03:58.489263	Evening
space	2021-09-10 18:03:58.447376	2021-09-10 18:03:58.540128	Evening
$	2021-09-10 18:03:58.540128	2021-09-10 18:03:58.633877	Evening
$	2021-09-10 18:03:58.632881	2021-09-10 18:03:58.730618	Evening
$	2021-09-10 18:03:58.844315	2021-09-10 18:03:58.926097	Evening
$	2021-09-10 18:03:58.991920	2021-09-10 18:03:59.096639	Evening
$	2021-09-10 18:03:59.097636	2021-09-10 18:03:59.224298	Evening
$	2021-09-10 18:03:59.225296	2021-09-10 18:03:59.336001	Evening
space	2021-09-10 18:03:59.320043	2021-09-10 18:03:59.436732	Evening
$	2021-09-10 18:03:59.438726	2021-09-10 18:03:59.589322	Evening
$	2021-09-10 18:03:59.596303	2021-09-10 18:03:59.719973	Evening
$	2021-09-10 18:03:59.724961	2021-09-10 18:03:59.844642	Evening
space	2021-09-10 18:04:01.781464	2021-09-10 18:04:01.924099	Evening
$	2021-09-10 18:04:02.006860	2021-09-10 18:04:02.098614	Evening
$	2021-09-10 18:04:02.139506	2021-09-10 18:04:02.236247	Evening
$	2021-09-10 18:04:02.278135	2021-09-10 18:04:02.358920	Evening
$	2021-09-10 18:04:02.395820	2021-09-10 18:04:02.506528	Evening
enter	2021-09-10 18:04:02.515500	2021-09-10 18:04:02.633186	Evening
$	2021-09-10 18:04:58.771113	2021-09-10 18:04:58.936671	Evening
$	2021-09-10 18:04:59.008478	2021-09-10 18:04:59.220911	Evening
$	2021-09-10 18:04:59.220911	2021-09-10 18:04:59.392453	Evening
$	2021-09-10 18:04:59.453289	2021-09-10 18:04:59.556017	Evening
$	2021-09-10 18:04:59.670709	2021-09-10 18:04:59.770442	Evening
$	2021-09-10 18:04:59.822303	2021-09-10 18:04:59.914058	Evening
$	2021-09-10 18:05:00.020772	2021-09-10 18:05:00.147434	Evening
space	2021-09-10 18:05:00.074628	2021-09-10 18:05:00.209268	Evening
$	2021-09-10 18:05:00.763786	2021-09-10 18:05:00.894437	Evening
$	2021-09-10 18:05:01.020101	2021-09-10 18:05:01.113850	Evening
$	2021-09-10 18:05:01.130805	2021-09-10 18:05:01.255471	Evening
enter	2021-09-10 18:05:01.378143	2021-09-10 18:05:01.471894	Evening
$	2021-09-10 18:05:18.743721	2021-09-10 18:05:18.898307	Evening
$	2021-09-10 18:05:18.955155	2021-09-10 18:05:19.080819	Evening
$	2021-09-10 18:05:19.129689	2021-09-10 18:05:19.290259	Evening
ctrl_l	2021-09-10 18:05:18.523310	2021-09-10 18:05:19.394979	Evening
$	2021-09-10 18:05:46.911421	2021-09-10 18:05:47.072989	Evening
ctrl_l	2021-09-10 18:05:46.650118	2021-09-10 18:05:47.090941	Evening
$	2021-09-10 18:05:52.323952	2021-09-10 18:05:52.457593	Evening
$	2021-09-10 18:05:52.543364	2021-09-10 18:05:52.678005	Evening
$	2021-09-10 18:05:52.772751	2021-09-10 18:05:52.888441	Evening
ctrl_l	2021-09-10 18:05:52.167370	2021-09-10 18:05:52.894426	Evening
ctrl_l	2021-09-10 18:05:55.702919	2021-09-10 18:05:55.703915	Evening
$	2021-09-10 18:05:56.311293	2021-09-10 18:05:56.477846	Evening
$	2021-09-10 18:05:56.596529	2021-09-10 18:05:56.690278	Evening
ctrl_l	2021-09-10 18:05:55.934300	2021-09-10 18:05:56.818934	Evening
caps_lock	2021-09-10 18:06:02.097822	2021-09-10 18:06:02.222488	Evening
$	2021-09-10 17:21:15.092525	2021-09-10 18:06:02.769028	Evening
caps_lock	2021-09-10 18:06:03.001406	2021-09-10 18:06:03.119092	Evening
$	2021-09-10 18:06:03.310582	2021-09-10 18:06:03.504062	Evening
$	2021-09-10 18:06:03.718490	2021-09-10 18:06:03.851135	Evening
backspace	2021-09-10 18:06:04.365760	2021-09-10 18:06:04.492421	Evening
$	2021-09-10 18:06:04.726795	2021-09-10 18:06:04.871407	Evening
$	2021-09-10 18:06:05.012033	2021-09-10 18:06:05.134704	Evening
$	2021-09-10 18:06:05.295275	2021-09-10 18:06:05.466817	Evening
$	2021-09-10 18:06:05.521670	2021-09-10 18:06:05.686231	Evening
space	2021-09-10 18:06:05.897665	2021-09-10 18:06:06.034299	Evening
backspace	2021-09-10 18:06:10.401624	2021-09-10 18:06:10.579149	Evening
ctrl_l	2021-09-10 18:06:28.203035	2021-09-10 18:06:28.206027	Evening
$	2021-09-10 18:06:28.659814	2021-09-10 18:06:28.775507	Evening
$	2021-09-10 18:06:28.816396	2021-09-10 18:06:28.973974	Evening
ctrl_l	2021-09-10 18:06:28.435415	2021-09-10 18:06:28.976967	Evening
space	2021-09-10 18:06:30.790120	2021-09-10 18:06:30.989586	Evening
$	2021-09-10 12:22:24.805337	2021-09-10 18:06:31.942040	Evening
shift_r	2021-09-10 18:06:31.444370	2021-09-10 18:06:31.957000	Evening
space	2021-09-10 18:06:31.944035	2021-09-10 18:06:32.149486	Evening
ctrl_l	2021-09-10 18:06:32.369898	2021-09-10 18:06:32.382861	Evening
ctrl_l	2021-09-10 18:06:32.699017	2021-09-10 18:06:32.962313	Evening
$	2021-09-10 18:06:35.049740	2021-09-10 18:06:35.147471	Evening
space	2021-09-10 18:06:35.373868	2021-09-10 18:06:35.452655	Evening
$	2021-09-10 18:06:35.871536	2021-09-10 18:06:36.027119	Evening
ctrl_l	2021-09-10 18:06:35.640154	2021-09-10 18:06:36.171732	Evening
$	2021-09-10 18:06:45.933637	2021-09-10 18:06:46.125125	Evening
$	2021-09-10 18:06:47.272060	2021-09-10 18:06:47.436619	Evening
$	2021-09-10 18:06:49.203895	2021-09-10 18:06:49.313601	Evening
$	2021-09-10 18:06:50.084540	2021-09-10 18:06:50.126428	Evening
$	2021-09-10 18:06:52.991769	2021-09-10 18:06:53.162314	Evening
$	2021-09-10 18:06:53.638041	2021-09-10 18:06:53.813572	Evening
$	2021-09-10 18:06:54.243422	2021-09-10 18:06:54.350137	Evening
$	2021-09-10 18:06:54.622409	2021-09-10 18:06:54.729124	Evening
$	2021-09-10 18:07:21.599294	2021-09-10 18:07:21.732935	Evening
$	2021-09-10 18:07:21.806738	2021-09-10 18:07:21.944370	Evening
ctrl_l	2021-09-10 18:07:21.401819	2021-09-10 18:07:21.983266	Evening
ctrl_l	2021-09-10 18:07:23.956989	2021-09-10 18:07:23.957986	Evening
$	2021-09-10 18:07:24.483581	2021-09-10 18:07:24.684046	Evening
$	2021-09-10 18:07:24.727928	2021-09-10 18:07:24.840628	Evening
ctrl_l	2021-09-10 18:07:24.164435	2021-09-10 18:07:24.898472	Evening
ctrl_l	2021-09-10 18:07:33.928333	2021-09-10 18:07:33.928333	Evening
$	2021-09-10 18:07:34.334249	2021-09-10 18:07:34.436973	Evening
$	2021-09-10 18:07:34.503795	2021-09-10 18:07:34.649406	Evening
ctrl_l	2021-09-10 18:07:34.120817	2021-09-10 18:07:34.655390	Evening
$	2021-09-10 18:07:36.418676	2021-09-10 18:07:36.594205	Evening
ctrl_l	2021-09-10 18:07:36.214223	2021-09-10 18:07:36.764751	Evening
$	2021-09-10 18:07:56.739356	2021-09-10 18:07:56.852051	Evening
enter	2021-09-10 18:07:57.283896	2021-09-10 18:07:57.422529	Evening
caps_lock	2021-09-10 18:09:20.834542	2021-09-10 18:09:20.986138	Evening
$	2021-09-10 18:05:55.931306	2021-09-10 18:09:21.256414	Evening
caps_lock	2021-09-10 18:09:21.255416	2021-09-10 18:09:21.405016	Evening
space	2021-09-10 18:09:21.328222	2021-09-10 18:09:21.466853	Evening
$	2021-09-10 18:09:21.462862	2021-09-10 18:09:21.598499	Evening
$	2021-09-10 18:09:21.708206	2021-09-10 18:09:21.853817	Evening
$	2021-09-10 18:09:21.857805	2021-09-10 18:09:22.028350	Evening
$	2021-09-10 18:09:22.076222	2021-09-10 18:09:22.174957	Evening
$	2021-09-10 18:09:22.242777	2021-09-10 18:09:22.343508	Evening
space	2021-09-10 18:09:22.342511	2021-09-10 18:09:22.470169	Evening
$	2021-09-10 18:09:22.544969	2021-09-10 18:09:22.652681	Evening
$	2021-09-10 18:09:22.756404	2021-09-10 18:09:22.898025	Evening
$	2021-09-10 18:09:22.899023	2021-09-10 18:09:23.047625	Evening
space	2021-09-10 18:09:23.000751	2021-09-10 18:09:23.183263	Evening
$	2021-09-10 18:09:23.184259	2021-09-10 18:09:23.274020	Evening
$	2021-09-10 18:09:23.404671	2021-09-10 18:09:23.502409	Evening
$	2021-09-10 18:09:23.503407	2021-09-10 18:09:23.632063	Evening
$	2021-09-10 18:09:23.644032	2021-09-10 18:09:23.794629	Evening
$	2021-09-10 18:09:23.866437	2021-09-10 18:09:24.053936	Evening
$	2021-09-10 18:09:24.054935	2021-09-10 18:09:24.201542	Evening
$	2021-09-10 18:09:24.241435	2021-09-10 18:09:24.329200	Evening
$	2021-09-10 18:09:24.442895	2021-09-10 18:09:24.584519	Evening
$	2021-09-10 18:09:24.585515	2021-09-10 18:09:24.705194	Evening
space	2021-09-10 18:09:24.706194	2021-09-10 18:09:24.807919	Evening
$	2021-09-10 18:09:24.808917	2021-09-10 18:09:24.988439	Evening
$	2021-09-10 18:09:24.988439	2021-09-10 18:09:25.109114	Evening
$	2021-09-10 18:09:25.209845	2021-09-10 18:09:25.288634	Evening
$	2021-09-10 18:09:25.374407	2021-09-10 18:09:25.508049	Evening
space	2021-09-10 18:09:25.507051	2021-09-10 18:09:25.580855	Evening
$	2021-09-10 18:09:25.579857	2021-09-10 18:09:25.721477	Evening
$	2021-09-10 18:09:25.678592	2021-09-10 18:09:25.803259	Evening
$	2021-09-10 18:09:25.909973	2021-09-10 18:09:26.027660	Evening
$	2021-09-10 18:09:26.128391	2021-09-10 18:09:26.264027	Evening
$	2021-09-10 18:09:26.236103	2021-09-10 18:09:26.318880	Evening
$	2021-09-10 18:09:26.415623	2021-09-10 18:09:26.416619	Evening
$	2021-09-10 18:09:26.464491	2021-09-10 18:09:26.518348	Evening
$	2021-09-10 18:09:26.461500	2021-09-10 18:09:26.587164	Evening
backspace	2021-09-10 18:09:27.070870	2021-09-10 18:09:27.167611	Evening
$	2021-09-10 18:09:27.440884	2021-09-10 18:09:27.590483	Evening
$	2021-09-10 18:09:27.591480	2021-09-10 18:09:27.728113	Evening
space	2021-09-10 18:09:27.827847	2021-09-10 18:09:27.945532	Evening
$	2021-09-10 18:09:27.966476	2021-09-10 18:09:28.130039	Evening
$	2021-09-10 18:09:28.132034	2021-09-10 18:09:28.244731	Evening
$	2021-09-10 18:09:28.308560	2021-09-10 18:09:28.402310	Evening
$	2021-09-10 18:09:28.509025	2021-09-10 18:09:28.636686	Evening
space	2021-09-10 18:09:28.637683	2021-09-10 18:09:28.749383	Evening
$	2021-09-10 18:09:29.513340	2021-09-10 18:09:29.599111	Evening
$	2021-09-10 18:09:29.715800	2021-09-10 18:09:29.800573	Evening
$	2021-09-10 18:09:29.857421	2021-09-10 18:09:29.981090	Evening
$	2021-09-10 18:09:29.984082	2021-09-10 18:09:30.092792	Evening
$	2021-09-10 18:09:30.091795	2021-09-10 18:09:30.243390	Evening
space	2021-09-10 18:09:30.327166	2021-09-10 18:09:30.402962	Evening
$	2021-09-10 18:09:30.594450	2021-09-10 18:09:30.694183	Evening
$	2021-09-10 18:09:30.723108	2021-09-10 18:09:30.832813	Evening
$	2021-09-10 18:09:30.917587	2021-09-10 18:09:30.992386	Evening
$	2021-09-10 18:09:31.102094	2021-09-10 18:09:31.193849	Evening
$	2021-09-10 18:09:31.311534	2021-09-10 18:09:31.414259	Evening
$	2021-09-10 18:09:31.418248	2021-09-10 18:09:31.532942	Evening
space	2021-09-10 18:09:31.618713	2021-09-10 18:09:31.713458	Evening
$	2021-09-10 18:09:31.788260	2021-09-10 18:09:31.886996	Evening
$	2021-09-10 18:09:31.893976	2021-09-10 18:09:31.975760	Evening
$	2021-09-10 18:09:32.060531	2021-09-10 18:09:32.135331	Evening
$	2021-09-10 18:09:32.115386	2021-09-10 18:09:32.244041	Evening
space	2021-09-10 18:09:32.330808	2021-09-10 18:09:32.412590	Evening
$	2021-09-10 18:09:32.329813	2021-09-10 18:09:32.456472	Evening
$	2021-09-10 18:09:32.497363	2021-09-10 18:09:32.595102	Evening
$	2021-09-10 18:09:32.711790	2021-09-10 18:09:32.760659	Evening
backspace	2021-09-10 18:09:33.106735	2021-09-10 18:09:33.162586	Evening
backspace	2021-09-10 18:09:33.302212	2021-09-10 18:09:33.379006	Evening
backspace	2021-09-10 18:09:33.455802	2021-09-10 18:09:33.540574	Evening
backspace	2021-09-10 18:09:33.618368	2021-09-10 18:09:33.777940	Evening
space	2021-09-10 18:09:33.993364	2021-09-10 18:09:34.102074	Evening
$	2021-09-10 18:09:34.102074	2021-09-10 18:09:34.107060	Evening
$	2021-09-10 18:09:34.834118	2021-09-10 18:09:34.980724	Evening
$	2021-09-10 18:09:34.996682	2021-09-10 18:09:35.161242	Evening
$	2021-09-10 18:09:35.163237	2021-09-10 18:09:35.322811	Evening
space	2021-09-10 18:09:35.320816	2021-09-10 18:09:35.452463	Evening
$	2021-09-10 18:09:35.526267	2021-09-10 18:09:35.567156	Evening
$	2021-09-10 18:09:35.569152	2021-09-10 18:09:35.699803	Evening
$	2021-09-10 18:09:35.811505	2021-09-10 18:09:35.902260	Evening
$	2021-09-10 18:09:35.987036	2021-09-10 18:09:36.106715	Evening
$	2021-09-10 18:09:36.113696	2021-09-10 18:09:36.231381	Evening
$	2021-09-10 18:09:36.232380	2021-09-10 18:09:36.370011	Evening
space	2021-09-10 18:09:36.327124	2021-09-10 18:09:36.434838	Evening
$	2021-09-10 18:09:36.475729	2021-09-10 18:09:36.583440	Evening
$	2021-09-10 18:09:36.584437	2021-09-10 18:09:36.687163	Evening
$	2021-09-10 18:09:36.688160	2021-09-10 18:09:36.824795	Evening
space	2021-09-10 18:09:36.826789	2021-09-10 18:09:36.934501	Evening
$	2021-09-10 18:09:37.023265	2021-09-10 18:09:37.124993	Evening
$	2021-09-10 18:09:37.269607	2021-09-10 18:09:37.377317	Evening
$	2021-09-10 18:09:37.371335	2021-09-10 18:09:37.472064	Evening
$	2021-09-10 18:09:37.533899	2021-09-10 18:09:37.659566	Evening
$	2021-09-10 18:09:37.658567	2021-09-10 18:09:37.763286	Evening
enter	2021-09-10 18:09:37.958763	2021-09-10 18:09:37.995666	Evening
enter	2021-09-10 18:09:38.643932	2021-09-10 18:09:38.733692	Evening
$	2021-09-10 18:09:39.649245	2021-09-10 18:09:39.809816	Evening
$	2021-09-10 18:09:39.815798	2021-09-10 18:09:39.959415	Evening
$	2021-09-10 18:09:40.124974	2021-09-10 18:09:40.194787	Evening
backspace	2021-09-10 18:09:40.688467	2021-09-10 18:09:40.795185	Evening
$	2021-09-10 18:09:40.875966	2021-09-10 18:09:41.023571	Evening
$	2021-09-10 18:09:41.164195	2021-09-10 18:09:41.309806	Evening
$	2021-09-10 18:09:41.377624	2021-09-10 18:09:41.456413	Evening
$	2021-09-10 18:09:41.491321	2021-09-10 18:09:41.610003	Evening
space	2021-09-10 18:09:41.693779	2021-09-10 18:09:41.816451	Evening
$	2021-09-10 18:09:42.247300	2021-09-10 18:09:42.401885	Evening
backspace	2021-09-10 18:09:43.469033	2021-09-10 18:09:44.479333	Evening
$	2021-09-10 18:09:47.928113	2021-09-10 18:09:48.104640	Evening
$	2021-09-10 18:09:48.112621	2021-09-10 18:09:48.207366	Evening
$	2021-09-10 18:09:48.290145	2021-09-10 18:09:48.373922	Evening
$	2021-09-10 18:09:48.604305	2021-09-10 18:09:48.756897	Evening
space	2021-09-10 18:09:48.794795	2021-09-10 18:09:48.889542	Evening
$	2021-09-10 18:09:49.022188	2021-09-10 18:09:49.114939	Evening
$	2021-09-10 18:09:49.115937	2021-09-10 18:09:49.221654	Evening
$	2021-09-10 18:09:49.370258	2021-09-10 18:09:49.431103	Evening
$	2021-09-10 18:09:49.549778	2021-09-10 18:09:49.706360	Evening
$	2021-09-10 18:09:49.687409	2021-09-10 18:09:49.782156	Evening
$	2021-09-10 18:09:49.902836	2021-09-10 18:09:50.026503	Evening
$	2021-09-10 18:09:50.025506	2021-09-10 18:09:50.184083	Evening
space	2021-09-10 18:09:50.186075	2021-09-10 18:09:50.334679	Evening
$	2021-09-10 18:09:50.335678	2021-09-10 18:09:50.479294	Evening
$	2021-09-10 18:09:50.483282	2021-09-10 18:09:50.593985	Evening
$	2021-09-10 18:09:50.597974	2021-09-10 18:09:50.659811	Evening
$	2021-09-10 18:09:50.815395	2021-09-10 18:09:50.968983	Evening
$	2021-09-10 18:09:50.964996	2021-09-10 18:09:51.134541	Evening
space	2021-09-10 18:09:51.135541	2021-09-10 18:09:51.262200	Evening
$	2021-09-10 18:09:51.396840	2021-09-10 18:09:51.540455	Evening
$	2021-09-10 18:09:51.594313	2021-09-10 18:09:51.723965	Evening
$	2021-09-10 18:09:51.820708	2021-09-10 18:09:51.899495	Evening
$	2021-09-10 18:09:52.012196	2021-09-10 18:09:52.108935	Evening
$	2021-09-10 18:09:52.224628	2021-09-10 18:09:52.334333	Evening
$	2021-09-10 18:09:52.459001	2021-09-10 18:09:52.560728	Evening
$	2021-09-10 18:09:52.605609	2021-09-10 18:09:52.761193	Evening
space	2021-09-10 18:09:52.768173	2021-09-10 18:09:52.878878	Evening
$	2021-09-10 18:09:52.906804	2021-09-10 18:09:52.999555	Evening
$	2021-09-10 18:09:53.126225	2021-09-10 18:09:53.198025	Evening
$	2021-09-10 18:09:53.270832	2021-09-10 18:09:53.339646	Evening
$	2021-09-10 18:09:53.409460	2021-09-10 18:09:53.568035	Evening
$	2021-09-10 18:09:53.567038	2021-09-10 18:09:53.710654	Evening
$	2021-09-10 18:09:53.709658	2021-09-10 18:09:53.853273	Evening
enter	2021-09-10 18:09:54.163444	2021-09-10 18:09:54.225278	Evening
$	2021-09-10 18:09:54.450677	2021-09-10 18:09:54.570356	Evening
$	2021-09-10 18:09:54.576340	2021-09-10 18:09:54.700010	Evening
$	2021-09-10 18:09:54.810715	2021-09-10 18:09:54.917431	Evening
$	2021-09-10 18:09:54.910448	2021-09-10 18:09:55.062041	Evening
space	2021-09-10 18:09:55.068026	2021-09-10 18:09:55.171748	Evening
