Type	Stopped_Time	Activated_Time	Duration(s)	Daylight	
Mouse	2021-09-14 17:00:32.068719	2021-09-14 17:00:49.078675	17.009956	Evening
Mouse	2021-09-14 17:00:55.990643	2021-09-14 17:02:00.495340	64.504697	Evening
Mouse	2021-09-14 17:02:11.303417	2021-09-14 17:02:27.158135	15.854718	Evening
Mouse	2021-09-14 17:02:27.224958	2021-09-14 17:02:39.769388	12.54443	Evening
Mouse	2021-09-14 17:02:40.068588	2021-09-14 17:02:53.081297	13.012709	Evening
Mouse	2021-09-14 17:02:54.948300	2021-09-14 17:03:34.754079	39.805779	Evening
Keyboard	2021-09-14 16:56:20.904570	2021-09-14 17:03:53.420481	452.515911	Evening
Mouse	2021-09-14 17:03:50.492448	2021-09-14 17:03:56.565543	6.073095	Evening
Mouse	2021-09-14 17:04:20.755564	2021-09-14 17:04:54.957037	34.201473	Evening
Mouse	2021-09-14 17:05:00.021489	2021-09-14 17:06:03.902536	63.881047	Evening
Keyboard	2021-09-14 17:03:53.546145	2021-09-14 17:06:44.808585	171.26244	Evening
Mouse	2021-09-14 17:06:44.570223	2021-09-14 17:06:50.317842	5.747619	Evening
Keyboard	2021-09-14 17:06:49.885000	2021-09-14 17:07:10.090994	20.205994	Evening
Mouse	2021-09-14 17:07:00.850351	2021-09-14 17:07:12.817465	11.967114	Evening
Mouse	2021-09-14 17:07:41.053125	2021-09-14 17:07:47.245178	6.192053	Evening
Mouse	2021-09-14 17:07:48.288896	2021-09-14 17:08:03.524756	15.23586	Evening
Mouse	2021-09-14 17:08:07.396376	2021-09-14 17:08:23.325514	15.929138	Evening
Mouse	2021-09-14 17:08:23.335488	2021-09-14 17:08:34.532742	11.197254	Evening
Keyboard	2021-09-14 17:07:18.751607	2021-09-14 17:09:12.680901	113.929294	Evening
Mouse	2021-09-14 17:09:09.163228	2021-09-14 17:09:23.798366	14.635138	Evening
Keyboard	2021-09-14 17:09:23.265075	2021-09-14 17:09:31.255026	7.989951	Evening
Mouse	2021-09-14 17:09:30.677571	2021-09-14 17:09:36.700454	6.022883	Evening
Keyboard	2021-09-14 17:09:35.469749	2021-09-14 17:09:52.883147	17.413398	Evening
Mouse	2021-09-14 17:09:50.896464	2021-09-14 17:10:02.734784	11.83832	Evening
Keyboard	2021-09-14 17:10:01.369437	2021-09-14 17:10:08.773624	7.404187	Evening
Mouse	2021-09-14 17:10:14.739657	2021-09-14 17:10:29.236865	14.497208	Evening
Mouse	2021-09-14 17:10:34.146724	2021-09-14 17:10:49.853691	15.706967	Evening
Mouse	2021-09-14 17:10:49.880621	2021-09-14 17:10:56.684411	6.80379	Evening
Mouse	2021-09-14 17:11:31.381560	2021-09-14 17:11:40.004485	8.622925	Evening
Mouse	2021-09-14 17:11:58.272599	2021-09-14 17:12:03.909513	5.636914	Evening
Mouse	2021-09-14 17:12:18.412703	2021-09-14 17:12:47.324332	28.911629	Evening
Mouse	2021-09-14 17:12:49.739875	2021-09-14 17:13:06.701478	16.961603	Evening
Keyboard	2021-09-14 17:10:28.461937	2021-09-14 17:13:09.129980	160.668043	Evening
Mouse	2021-09-14 17:13:36.976461	2021-09-14 17:13:42.683737	5.707276	Evening
Keyboard	2021-09-14 17:13:10.784552	2021-09-14 17:13:56.060776	45.276224	Evening
Mouse	2021-09-14 17:13:55.537176	2021-09-14 17:14:08.293040	12.755864	Evening
Keyboard	2021-09-14 17:14:23.234056	2021-09-14 17:14:29.386720	6.152664	Evening
Mouse	2021-09-14 17:14:35.647704	2021-09-14 17:15:09.812277	34.164573	Evening
Keyboard	2021-09-14 17:15:09.270725	2021-09-14 17:15:29.210366	19.939641	Evening
Mouse	2021-09-14 17:15:28.474337	2021-09-14 17:15:41.371820	12.897483	Evening
Mouse	2021-09-14 17:16:24.464633	2021-09-14 17:16:30.036953	5.57232	Evening
Keyboard	2021-09-14 17:15:40.724556	2021-09-14 17:16:31.471114	50.746558	Evening
Mouse	2021-09-14 17:17:04.646335	2021-09-14 17:17:21.595977	16.949642	Evening
Mouse	2021-09-14 17:17:27.882155	2021-09-14 17:17:43.506344	15.624189	Evening
Keyboard	2021-09-14 17:16:38.792522	2021-09-14 17:18:08.734831	89.942309	Evening
Mouse	2021-09-14 17:18:11.708872	2021-09-14 17:18:19.930870	8.221998	Evening
Keyboard	2021-09-14 17:18:18.902624	2021-09-14 17:18:30.612285	11.709661	Evening
Mouse	2021-09-14 17:18:30.677112	2021-09-14 17:18:45.628102	14.95099	Evening
Mouse	2021-09-14 17:19:09.131207	2021-09-14 17:19:15.993846	6.862639	Evening
Mouse	2021-09-14 17:19:31.662910	2021-09-14 17:19:38.251280	6.58837	Evening
Mouse	2021-09-14 17:19:49.101244	2021-09-14 17:20:08.932175	19.830931	Evening
Mouse	2021-09-14 17:20:09.959427	2021-09-14 17:21:29.123577	79.16415	Evening
Keyboard	2021-09-14 17:18:44.895067	2021-09-14 17:21:38.422784	173.527717	Evening
Mouse	2021-09-14 17:21:37.412497	2021-09-14 17:22:13.611673	36.199176	Evening
Mouse	2021-09-14 17:22:47.977709	2021-09-14 17:22:57.403483	9.425774	Evening
Mouse	2021-09-14 17:23:35.728923	2021-09-14 17:23:46.925517	11.196594	Evening
Mouse	2021-09-14 17:23:48.835405	2021-09-14 17:23:56.138116	7.302711	Evening
Keyboard	2021-09-14 17:22:11.672862	2021-09-14 17:23:59.237455	107.564593	Evening
Mouse	2021-09-14 17:23:56.850130	2021-09-14 17:24:23.308039	26.457909	Evening
Mouse	2021-09-14 17:24:23.646135	2021-09-14 17:24:35.890368	12.244233	Evening
Keyboard	2021-09-14 17:24:11.869650	2021-09-14 17:24:36.874735	25.005085	Evening
Mouse	2021-09-14 17:24:36.475802	2021-09-14 17:24:41.720765	5.244963	Evening
Mouse	2021-09-14 17:24:41.834462	2021-09-14 17:25:10.016047	28.181585	Evening
Keyboard	2021-09-14 17:25:21.488345	2021-09-14 17:25:26.840458	5.352113	Evening
Mouse	2021-09-14 17:25:26.287528	2021-09-14 17:25:33.186916	6.899388	Evening
Mouse	2021-09-14 17:26:01.412698	2021-09-14 17:26:10.204656	8.791958	Evening
Mouse	2021-09-14 17:26:12.255793	2021-09-14 17:26:20.595492	8.339699	Evening
Keyboard	2021-09-14 17:25:32.399924	2021-09-14 17:26:26.109812	53.709888	Evening
Mouse	2021-09-14 17:26:21.843155	2021-09-14 17:26:33.355420	11.512265	Evening
Mouse	2021-09-14 17:26:33.834138	2021-09-14 17:26:43.630922	9.796784	Evening
Mouse	2021-09-14 17:26:43.913167	2021-09-14 17:26:54.143789	10.230622	Evening
Keyboard	2021-09-14 17:26:41.151558	2021-09-14 17:27:27.958778	46.80722	Evening
Mouse	2021-09-14 17:27:09.115689	2021-09-14 17:27:35.418699	26.30301	Evening
Mouse	2021-09-14 17:27:43.553722	2021-09-14 17:27:49.582347	6.028625	Evening
Mouse	2021-09-14 17:28:01.505444	2021-09-14 17:28:10.097450	8.592006	Evening
Mouse	2021-09-14 17:28:11.133783	2021-09-14 17:30:19.762138	128.628355	Evening
Mouse	2021-09-14 17:30:32.304575	2021-09-14 17:30:56.539167	24.234592	Evening
Mouse	2021-09-14 17:31:09.130505	2021-09-14 17:31:30.626049	21.495544	Evening
Keyboard	2021-09-14 17:27:49.008882	2021-09-14 17:31:33.780608	224.771726	Evening
Mouse	2021-09-14 17:31:32.630685	2021-09-14 17:31:46.033819	13.403134	Evening
Mouse	2021-09-14 17:31:57.567953	2021-09-14 17:32:03.073234	5.505281	Evening
Mouse	2021-09-14 17:32:15.177827	2021-09-14 17:34:46.073021	150.895194	Evening
Keyboard	2021-09-14 17:31:44.681442	2021-09-14 17:34:47.475270	182.793828	Evening
Mouse	2021-09-14 17:34:56.208897	2021-09-14 17:35:02.746403	6.537506	Evening
Keyboard	2021-09-14 17:34:49.858890	2021-09-14 17:36:05.715892	75.857002	Evening
Mouse	2021-09-14 17:36:19.084118	2021-09-14 17:36:24.204951	5.120833	Evening
Mouse	2021-09-14 17:36:38.194437	2021-09-14 17:36:43.785007	5.59057	Evening
Mouse	2021-09-14 17:36:50.210169	2021-09-14 17:36:55.968758	5.758589	Evening
Keyboard	2021-09-14 17:36:08.285055	2021-09-14 17:37:00.672171	52.387116	Evening
Mouse	2021-09-14 17:37:07.584673	2021-09-14 17:37:14.924033	7.33936	Evening
Mouse	2021-09-14 17:37:29.397301	2021-09-14 17:37:34.561481	5.16418	Evening
Mouse	2021-09-14 17:37:48.226912	2021-09-14 17:39:01.193648	72.966736	Evening
Keyboard	2021-09-14 17:37:05.029512	2021-09-14 17:39:43.923301	158.893789	Evening
Keyboard	2021-09-14 17:40:02.302118	2021-09-14 17:40:10.579966	8.277848	Evening
Keyboard	2021-09-14 17:40:12.434006	2021-09-14 17:40:22.600796	10.16679	Evening
Keyboard	2021-09-14 17:40:26.993044	2021-09-14 17:40:33.916516	6.923472	Evening
Keyboard	2021-09-14 17:40:36.262240	2021-09-14 17:40:41.775485	5.513245	Evening
Mouse	2021-09-14 17:40:53.942924	2021-09-14 17:40:59.138022	5.195098	Evening
Keyboard	2021-09-14 17:41:11.933780	2021-09-14 17:41:43.441464	31.507684	Evening
Mouse	2021-09-14 17:41:47.975329	2021-09-14 17:42:01.582428	13.607099	Evening
Keyboard	2021-09-14 17:42:00.338758	2021-09-14 17:42:05.376275	5.037517	Evening
Keyboard	2021-09-14 17:42:05.498947	2021-09-14 17:42:19.209260	13.710313	Evening
Keyboard	2021-09-14 17:42:25.384732	2021-09-14 17:42:30.628699	5.243967	Evening
Keyboard	2021-09-14 17:42:31.581150	2021-09-14 17:42:42.320411	10.739261	Evening
Keyboard	2021-09-14 17:42:44.521519	2021-09-14 17:42:51.387148	6.865629	Evening
Keyboard	2021-09-14 17:43:03.769015	2021-09-14 17:43:29.007473	25.238458	Evening
Mouse	2021-09-14 17:43:33.209230	2021-09-14 17:43:40.096797	6.887567	Evening
Mouse	2021-09-14 17:43:42.428035	2021-09-14 17:43:49.808178	7.380143	Evening
Keyboard	2021-09-14 17:43:49.320483	2021-09-14 17:44:04.783878	15.463395	Evening
Mouse	2021-09-14 17:44:04.459747	2021-09-14 17:44:09.736628	5.276881	Evening
Keyboard	2021-09-14 17:44:08.520877	2021-09-14 17:44:40.671837	32.15096	Evening
Mouse	2021-09-14 17:45:03.585021	2021-09-14 17:45:09.569702	5.984681	Evening
Keyboard	2021-09-14 17:44:42.497498	2021-09-14 17:45:19.820271	37.322773	Evening
Keyboard	2021-09-14 17:45:20.835554	2021-09-14 17:45:27.513683	6.678129	Evening
Mouse	2021-09-14 17:45:31.319499	2021-09-14 17:45:49.023122	17.703623	Evening
Keyboard	2021-09-14 17:45:48.167411	2021-09-14 17:46:06.096431	17.92902	Evening
Mouse	2021-09-14 17:46:05.520974	2021-09-14 17:46:17.023394	11.50242	Evening
Mouse	2021-09-14 17:46:19.583405	2021-09-14 17:46:34.952211	15.368806	Evening
Keyboard	2021-09-14 17:46:16.038359	2021-09-14 17:46:49.965037	33.926678	Evening
Mouse	2021-09-14 17:46:49.163181	2021-09-14 17:46:56.501543	7.338362	Evening
Mouse	2021-09-14 17:47:11.022684	2021-09-14 17:47:17.743457	6.720773	Evening
Mouse	2021-09-14 17:47:30.369192	2021-09-14 17:47:41.943024	11.573832	Evening
Mouse	2021-09-14 17:47:48.819624	2021-09-14 17:47:54.072565	5.252941	Evening
Keyboard	2021-09-14 17:46:58.693678	2021-09-14 17:47:56.512037	57.818359	Evening
Mouse	2021-09-14 17:47:56.116097	2021-09-14 17:48:10.297147	14.18105	Evening
Keyboard	2021-09-14 17:48:17.868885	2021-09-14 17:48:22.871498	5.002613	Evening
Keyboard	2021-09-14 17:48:27.478171	2021-09-14 17:48:32.605450	5.127279	Evening
Keyboard	2021-09-14 17:48:38.054866	2021-09-14 17:48:53.123541	15.068675	Evening
Mouse	2021-09-14 17:48:56.008820	2021-09-14 17:49:01.408386	5.399566	Evening
Mouse	2021-09-14 17:49:01.631788	2021-09-14 17:49:13.167088	11.5353	Evening
Keyboard	2021-09-14 17:49:12.309385	2021-09-14 17:49:18.961582	6.652197	Evening
Mouse	2021-09-14 17:49:14.147465	2021-09-14 17:49:19.824273	5.676808	Evening
Mouse	2021-09-14 17:49:20.677990	2021-09-14 17:49:28.656637	7.978647	Evening
Keyboard	2021-09-14 17:49:27.908640	2021-09-14 17:49:33.465768	5.557128	Evening
Mouse	2021-09-14 17:49:32.756666	2021-09-14 17:49:40.023219	7.266553	Evening
Keyboard	2021-09-14 17:49:38.733670	2021-09-14 17:50:24.547060	45.81339	Evening
Mouse	2021-09-14 17:50:23.958633	2021-09-14 17:50:30.752451	6.793818	Evening
Mouse	2021-09-14 17:50:38.758028	2021-09-14 17:51:21.560297	42.802269	Evening
Keyboard	2021-09-14 17:50:30.050330	2021-09-14 17:51:22.919659	52.869329	Evening
Mouse	2021-09-14 17:52:14.946431	2021-09-14 17:52:20.119588	5.173157	Evening
Mouse	2021-09-14 17:52:48.709081	2021-09-14 17:54:38.062608	109.353527	Evening
Mouse	2021-09-14 17:54:49.661435	2021-09-14 17:54:57.951114	8.289679	Evening
Mouse	2021-09-14 17:55:00.005361	2021-09-14 17:55:12.919741	12.91438	Evening
Keyboard	2021-09-14 17:51:24.492451	2021-09-14 17:55:18.468719	233.976268	Evening
Keyboard	2021-09-14 17:55:20.092813	2021-09-14 17:55:33.205534	13.112721	Evening
Mouse	2021-09-14 17:55:32.424623	2021-09-14 17:55:37.439205	5.014582	Evening
Keyboard	2021-09-14 17:55:36.020999	2021-09-14 17:55:46.352353	10.331354	Evening
Mouse	2021-09-14 17:56:45.818218	2021-09-14 17:57:08.455638	22.63742	Evening
Keyboard	2021-09-14 17:55:47.152213	2021-09-14 17:57:17.722839	90.570626	Evening
Mouse	2021-09-14 17:57:16.804298	2021-09-14 17:57:22.718471	5.914173	Evening
Mouse	2021-09-14 17:57:24.083817	2021-09-14 17:57:53.134077	29.05026	Evening
Mouse	2021-09-14 17:57:55.272355	2021-09-14 17:58:26.327252	31.054897	Evening
Mouse	2021-09-14 17:58:26.681303	2021-09-14 17:58:32.222473	5.54117	Evening
Mouse	2021-09-14 17:58:32.305253	2021-09-14 17:59:33.830491	61.524242	Evening
Mouse	2021-09-14 17:59:37.601400	2021-09-14 17:59:44.592691	6.991291	Evening
Mouse	2021-09-14 17:59:45.678784	2021-09-14 17:59:58.615166	12.936382	Evening
Mouse	2021-09-14 18:00:01.100515	2021-09-14 18:00:07.183236	6.082721	Evening
Mouse	2021-09-14 18:00:07.287959	2021-09-14 18:00:22.343667	15.055708	Evening
Keyboard	2021-09-14 17:57:21.699201	2021-09-14 18:00:34.667687	192.968486	Evening
Mouse	2021-09-14 18:01:25.193478	2021-09-14 18:01:43.207270	18.013792	Evening
Mouse	2021-09-14 18:02:04.710726	2021-09-14 18:02:11.096638	6.385912	Evening
Mouse	2021-09-14 18:02:58.194601	2021-09-14 18:03:03.248076	5.053475	Evening
Mouse	2021-09-14 18:03:03.349804	2021-09-14 18:03:08.390317	5.040513	Evening
Mouse	2021-09-14 18:03:20.350309	2021-09-14 18:03:29.173697	8.823388	Evening
Keyboard	2021-09-14 18:00:36.062952	2021-09-14 18:03:33.410359	177.347407	Evening
Mouse	2021-09-14 18:03:32.678319	2021-09-14 18:03:48.916865	16.238546	Evening
Keyboard	2021-09-14 18:03:48.155903	2021-09-14 18:03:54.764217	6.608314	Evening
Keyboard	2021-09-14 18:04:11.221177	2021-09-14 18:04:18.920571	7.699394	Evening
Mouse	2021-09-14 18:03:53.943412	2021-09-14 18:04:21.703126	27.759714	Evening
Keyboard	2021-09-14 18:04:20.952136	2021-09-14 18:04:27.001946	6.04981	Evening
Mouse	2021-09-14 18:04:26.491313	2021-09-14 18:04:40.973557	14.482244	Evening
Keyboard	2021-09-14 18:04:40.125827	2021-09-14 18:05:23.394375	43.268548	Evening
Mouse	2021-09-14 18:05:20.459229	2021-09-14 18:05:27.409630	6.950401	Evening
Mouse	2021-09-14 18:05:29.584809	2021-09-14 18:05:34.966409	5.3816	Evening
Mouse	2021-09-14 18:05:35.661546	2021-09-14 18:05:44.900824	9.239278	Evening
Mouse	2021-09-14 18:05:50.569760	2021-09-14 18:05:57.167351	6.597591	Evening
Keyboard	2021-09-14 18:05:26.119083	2021-09-14 18:06:01.162115	35.043032	Evening
Mouse	2021-09-14 18:06:00.630537	2021-09-14 18:06:12.749107	12.11857	Evening
Keyboard	2021-09-14 18:06:09.301332	2021-09-14 18:06:22.464109	13.162777	Evening
Mouse	2021-09-14 18:06:28.662522	2021-09-14 18:06:33.895518	5.232996	Evening
Mouse	2021-09-14 18:06:43.818963	2021-09-14 18:06:53.364417	9.545454	Evening
Keyboard	2021-09-14 18:06:33.050779	2021-09-14 18:07:01.179504	28.128725	Evening
Mouse	2021-09-14 18:07:16.478277	2021-09-14 18:07:23.485377	7.0071	Evening
Mouse	2021-09-14 18:07:29.240716	2021-09-14 18:07:38.552341	9.311625	Evening
Keyboard	2021-09-14 18:07:03.529217	2021-09-14 18:07:42.092093	38.562876	Evening
Mouse	2021-09-14 18:07:41.880659	2021-09-14 18:07:52.508219	10.62756	Evening
Keyboard	2021-09-14 18:07:51.879900	2021-09-14 18:08:20.134502	28.254602	Evening
Mouse	2021-09-14 18:08:48.896772	2021-09-14 18:09:48.920519	60.023747	Evening
Mouse	2021-09-14 18:09:57.428300	2021-09-14 18:10:08.957016	11.528716	Evening
Mouse	2021-09-14 18:10:08.989928	2021-09-14 18:10:15.918386	6.928458	Evening
Mouse	2021-09-14 18:10:46.351885	2021-09-14 18:10:52.560271	6.208386	Evening
Keyboard	2021-09-14 18:08:31.070262	2021-09-14 18:11:15.830003	164.759741	Evening
Keyboard	2021-09-14 18:11:15.901807	2021-09-14 18:11:40.514942	24.613135	Evening
Mouse	2021-09-14 18:11:42.130617	2021-09-14 18:12:08.192873	26.062256	Evening
Mouse	2021-09-14 18:12:15.538214	2021-09-14 18:12:21.692747	6.154533	Evening
Keyboard	2021-09-14 18:12:07.636362	2021-09-14 18:12:23.558752	15.92239	Evening
Mouse	2021-09-14 18:12:22.665146	2021-09-14 18:12:49.573136	26.90799	Evening
Keyboard	2021-09-14 18:12:26.715305	2021-09-14 18:12:54.465046	27.749741	Evening
Mouse	2021-09-14 18:12:53.959399	2021-09-14 18:13:08.466576	14.507177	Evening
Mouse	2021-09-14 18:13:08.491509	2021-09-14 18:13:25.436164	16.944655	Evening
Mouse	2021-09-14 18:14:27.927934	2021-09-14 18:14:34.003673	6.075739	Evening
Mouse	2021-09-14 18:14:39.599699	2021-09-14 18:14:55.836250	16.236551	Evening
Mouse	2021-09-14 18:14:56.788700	2021-09-14 18:15:04.547934	7.759234	Evening
Mouse	2021-09-14 18:15:04.570875	2021-09-14 18:15:09.924547	5.353672	Evening
Mouse	2021-09-14 18:15:55.647191	2021-09-14 18:16:06.740505	11.093314	Evening
Mouse	2021-09-14 18:16:37.398838	2021-09-14 18:16:42.483541	5.084703	Evening
Mouse	2021-09-14 18:16:44.083559	2021-09-14 18:16:52.971454	8.887895	Evening
Keyboard	2021-09-14 18:13:24.401933	2021-09-14 18:16:55.339121	210.937188	Evening
Mouse	2021-09-14 18:16:54.521309	2021-09-14 18:17:05.293480	10.772171	Evening
Mouse	2021-09-14 18:17:05.631577	2021-09-14 18:17:15.610871	9.979294	Evening
Mouse	2021-09-14 18:17:20.007106	2021-09-14 18:21:22.339537	242.332431	Evening
Mouse	2021-09-14 18:22:12.615073	2021-09-14 18:22:18.619006	6.003933	Evening
Mouse	2021-09-14 18:22:35.349236	2021-09-14 18:22:46.794607	11.445371	Evening
Keyboard	2021-09-14 18:17:14.693326	2021-09-14 18:23:01.724652	347.031326	Evening
Keyboard	2021-09-14 18:23:02.804764	2021-09-14 18:23:21.103793	18.299029	Evening
Mouse	2021-09-14 18:23:28.052206	2021-09-14 18:23:33.474688	5.422482	Evening
Mouse	2021-09-14 18:23:38.411477	2021-09-14 18:23:44.411420	5.999943	Evening
Keyboard	2021-09-14 18:23:27.142632	2021-09-14 18:23:52.331226	25.188594	Evening
Mouse	2021-09-14 18:23:51.912346	2021-09-14 18:23:58.770993	6.858647	Evening
Mouse	2021-09-14 18:24:03.708779	2021-09-14 18:26:36.657977	152.949198	Evening
Mouse	2021-09-14 18:26:40.694334	2021-09-14 18:26:50.579171	9.884837	Evening
Mouse	2021-09-14 18:26:56.739802	2021-09-14 18:27:09.058836	12.319034	Evening
Keyboard	2021-09-14 18:23:58.045934	2021-09-14 18:27:45.814475	227.768541	Evening
Mouse	2021-09-14 18:27:51.881242	2021-09-14 18:28:08.050970	16.169728	Evening
Keyboard	2021-09-14 18:28:03.949944	2021-09-14 18:28:25.157192	21.207248	Evening
Mouse	2021-09-14 18:28:24.677477	2021-09-14 18:28:36.283419	11.605942	Evening
Mouse	2021-09-14 18:29:07.505353	2021-09-14 18:29:41.313878	33.808525	Evening
Mouse	2021-09-14 18:30:09.725848	2021-09-14 18:30:16.043939	6.318091	Evening
Mouse	2021-09-14 18:30:33.771499	2021-09-14 18:30:46.753757	12.982258	Evening
Mouse	2021-09-14 18:30:50.505716	2021-09-14 18:31:01.522236	11.01652	Evening
Mouse	2021-09-14 18:32:07.428866	2021-09-14 18:32:39.459028	32.030162	Evening
Keyboard	2021-09-14 18:28:40.380454	2021-09-14 18:32:53.598810	253.218356	Evening
Keyboard	2021-09-14 18:32:54.414645	2021-09-14 18:33:32.782441	38.367796	Evening
Mouse	2021-09-14 18:33:55.069382	2021-09-14 18:34:00.649371	5.579989	Evening
Mouse	2021-09-14 18:34:21.712203	2021-09-14 18:34:30.385208	8.673005	Evening
Mouse	2021-09-14 18:34:30.459710	2021-09-14 18:36:07.767986	97.308276	Evening
Keyboard	2021-09-14 18:33:33.676591	2021-09-14 18:36:10.558763	156.882172	Evening
Mouse	2021-09-14 18:36:09.428591	2021-09-14 18:36:15.532996	6.104405	Evening
Keyboard	2021-09-14 18:36:14.654955	2021-09-14 18:36:36.520971	21.866016	Evening
Keyboard	2021-09-14 18:36:41.080925	2021-09-14 18:36:53.556890	12.475965	Evening
Mouse	2021-09-14 18:37:00.975881	2021-09-14 18:37:06.217871	5.24199	Evening
Keyboard	2021-09-14 18:36:54.462908	2021-09-14 18:37:31.304442	36.841534	Evening
Mouse	2021-09-14 18:37:31.041126	2021-09-14 18:37:36.822031	5.780905	Evening
Keyboard	2021-09-14 18:37:36.039074	2021-09-14 18:37:55.460018	19.420944	Evening
Mouse	2021-09-14 18:38:09.962253	2021-09-14 18:38:16.456753	6.4945	Evening
Keyboard	2021-09-14 18:37:56.811990	2021-09-14 18:38:22.248722	25.436732	Evening
Keyboard	2021-09-14 18:38:25.111892	2021-09-14 18:38:36.232432	11.12054	Evening
Keyboard	2021-09-14 18:38:37.201838	2021-09-14 18:38:45.031285	7.829447	Evening
Keyboard	2021-09-14 18:38:49.515818	2021-09-14 18:39:09.219094	19.703276	Evening
Keyboard	2021-09-14 18:39:10.571066	2021-09-14 18:39:26.735165	16.164099	Evening
Keyboard	2021-09-14 18:39:27.472191	2021-09-14 18:39:46.450644	18.978453	Evening
Keyboard	2021-09-14 18:39:48.052693	2021-09-14 18:39:57.712970	9.660277	Evening
Mouse	2021-09-14 18:40:05.648485	2021-09-14 18:40:14.081650	8.433165	Evening
Keyboard	2021-09-14 18:39:59.309419	2021-09-14 18:41:08.894984	69.585565	Evening
Mouse	2021-09-14 18:41:13.647587	2021-09-14 18:41:21.935705	8.288118	Evening
Keyboard	2021-09-14 18:41:09.294940	2021-09-14 18:41:27.405402	18.110462	Evening
Keyboard	2021-09-14 18:41:29.600746	2021-09-14 18:41:56.727166	27.12642	Evening
Mouse	2021-09-14 18:42:08.614983	2021-09-14 18:42:14.364597	5.749614	Evening
Keyboard	2021-09-14 18:42:00.766165	2021-09-14 18:42:42.605023	41.838858	Evening
Keyboard	2021-09-14 18:42:52.086651	2021-09-14 18:43:18.755283	26.668632	Evening
Mouse	2021-09-14 18:43:41.021697	2021-09-14 18:43:46.896974	5.875277	Evening
Mouse	2021-09-14 18:43:59.101314	2021-09-14 18:44:05.298730	6.197416	Evening
Mouse	2021-09-14 18:44:41.385160	2021-09-14 18:44:49.103505	7.718345	Evening
Mouse	2021-09-14 18:45:09.131909	2021-09-14 18:45:14.952333	5.820424	Evening
Mouse	2021-09-14 18:45:17.927371	2021-09-14 18:45:22.953920	5.026549	Evening
Keyboard	2021-09-14 18:43:24.418130	2021-09-14 18:46:03.010724	158.592594	Evening
Mouse	2021-09-14 18:46:43.476436	2021-09-14 18:46:51.217721	7.741285	Evening
Keyboard	2021-09-14 18:46:14.782223	2021-09-14 18:47:08.755787	53.973564	Evening
Mouse	2021-09-14 18:47:07.664707	2021-09-14 18:47:20.784597	13.11989	Evening
Keyboard	2021-09-14 18:47:19.885005	2021-09-14 18:47:28.780201	8.895196	Evening
Mouse	2021-09-14 18:47:27.758934	2021-09-14 18:47:39.551375	11.792441	Evening
Keyboard	2021-09-14 18:47:38.626851	2021-09-14 18:47:57.160253	18.533402	Evening
Keyboard	2021-09-14 18:47:59.828114	2021-09-14 18:48:45.988587	46.160473	Evening
Keyboard	2021-09-14 18:49:00.435925	2021-09-14 18:49:09.032918	8.596993	Evening
Mouse	2021-09-14 18:48:45.208673	2021-09-14 18:49:28.919699	43.711026	Evening
Keyboard	2021-09-14 18:49:21.423759	2021-09-14 18:49:40.340138	18.916379	Evening
Mouse	2021-09-14 18:49:39.633031	2021-09-14 18:49:45.783571	6.15054	Evening
Keyboard	2021-09-14 18:49:44.578795	2021-09-14 18:51:08.307732	83.728937	Evening
Keyboard	2021-09-14 18:51:09.643157	2021-09-14 18:52:14.285172	64.642015	Evening
Mouse	2021-09-14 18:52:13.210049	2021-09-14 18:52:19.394499	6.18445	Evening
Mouse	2021-09-14 18:52:19.615907	2021-09-14 18:52:55.430065	35.814158	Evening
Mouse	2021-09-14 18:52:57.311032	2021-09-14 18:53:09.608123	12.297091	Evening
Mouse	2021-09-14 18:53:09.803601	2021-09-14 18:53:38.615498	28.811897	Evening
Keyboard	2021-09-14 18:52:16.647850	2021-09-14 18:55:29.324235	192.676385	Evening
Keyboard	2021-09-14 18:55:29.663326	2021-09-14 18:55:38.330134	8.666808	Evening
Mouse	2021-09-14 18:55:37.709794	2021-09-14 18:55:50.717984	13.00819	Evening
Mouse	2021-09-14 18:55:53.365900	2021-09-14 18:56:00.294356	6.928456	Evening
Keyboard	2021-09-14 18:56:09.409963	2021-09-14 18:56:14.725665	5.315702	Evening
Keyboard	2021-09-14 18:56:25.218585	2021-09-14 18:56:34.935582	9.716997	Evening
Keyboard	2021-09-14 18:56:35.527001	2021-09-14 18:56:53.797109	18.270108	Evening
Mouse	2021-09-14 18:56:57.898139	2021-09-14 18:57:06.999776	9.101637	Evening
